user_id,segment_id,segment_name,lifecycle_stage,lifecycle_day,churn_risk,activeness_score,freq_band,n_notifs_today,primary_window,secondary_window,guardrail_uninstall_rate_pct,frequency_strategy,notif_1_template_id,notif_1_time,notif_1_channel,notif_2_template_id,notif_2_time,notif_2_channel,notif_3_template_id,notif_3_time,notif_3_channel,notif_4_template_id,notif_4_time,notif_4_channel,notif_5_template_id,notif_5_time,notif_5_channel,notif_6_template_id,notif_6_time,notif_6_channel,notif_7_template_id,notif_7_time,notif_7_channel,notif_8_template_id,notif_8_time,notif_8_channel,notif_9_template_id,notif_9_time,notif_9_channel
SYN_01557,SEG_00_PAI_MED,Moderately Active Users,paid,89,medium,0.328,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01558,SEG_00_PAI_LOW,Moderately Active Users,paid,123,low,0.621,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01559,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.222,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01560,SEG_00_PAI_LOW,Moderately Active Users,paid,99,low,0.515,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01561,SEG_00_PAI_LOW,Moderately Active Users,paid,125,low,0.542,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01562,SEG_01_CHU_CRI,Low Activity Users,churned,109,critical,0.024,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0027,07:00,push,TMPL_0026,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01563,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.252,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01564,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.25,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01565,SEG_01_TRI_HIG,Low Activity Users,trial,18,high,0.23,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01566,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.399,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01567,SEG_00_PAI_LOW,Moderately Active Users,paid,55,low,0.779,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,,,
SYN_01568,SEG_00_TRI_HIG,Moderately Active Users,trial,12,high,0.239,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01569,SEG_00_PAI_LOW,Moderately Active Users,paid,99,low,0.532,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01570,SEG_00_PAI_LOW,Moderately Active Users,paid,23,low,0.513,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01571,SEG_00_PAI_LOW,Moderately Active Users,paid,70,low,0.69,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01572,SEG_01_CHU_CRI,Low Activity Users,churned,85,critical,0.057,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0027,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01573,SEG_00_PAI_LOW,Moderately Active Users,paid,71,low,0.498,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,TMPL_0007,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01574,SEG_00_PAI_MED,Moderately Active Users,paid,6,medium,0.501,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01575,SEG_00_PAI_MED,Moderately Active Users,paid,13,medium,0.5,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01576,SEG_00_PAI_LOW,Moderately Active Users,paid,26,low,0.55,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01577,SEG_00_PAI_MED,Moderately Active Users,paid,47,medium,0.454,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01578,SEG_00_TRI_HIG,Moderately Active Users,trial,33,high,0.118,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01579,SEG_01_INA_CRI,Low Activity Users,inactive,71,critical,0.007,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01580,SEG_00_PAI_MED,Moderately Active Users,paid,69,medium,0.446,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01581,SEG_01_CHU_CRI,Low Activity Users,churned,46,critical,0.02,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0026,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01582,SEG_00_PAI_MED,Moderately Active Users,paid,9,medium,0.492,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01583,SEG_00_PAI_MED,Moderately Active Users,paid,40,medium,0.497,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01584,SEG_00_TRI_HIG,Moderately Active Users,trial,11,high,0.3,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01585,SEG_01_TRI_HIG,Low Activity Users,trial,16,high,0.219,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01586,SEG_00_PAI_MED,Moderately Active Users,paid,38,medium,0.495,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01587,SEG_00_PAI_LOW,Moderately Active Users,paid,83,low,0.48,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01588,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.273,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01589,SEG_00_PAI_LOW,Moderately Active Users,paid,19,low,0.63,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01590,SEG_00_PAI_LOW,Moderately Active Users,paid,48,low,0.688,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01591,SEG_01_CHU_CRI,Low Activity Users,churned,151,critical,0.032,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0026,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01592,SEG_00_TRI_MED,Moderately Active Users,trial,8,medium,0.358,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0025,16:00,push,TMPL_0025,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01593,SEG_00_PAI_LOW,Moderately Active Users,paid,30,low,0.499,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01594,SEG_00_PAI_LOW,Moderately Active Users,paid,59,low,0.592,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01595,SEG_00_PAI_HIG,Moderately Active Users,paid,2,high,0.236,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0001,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01596,SEG_00_PAI_LOW,Moderately Active Users,paid,26,low,0.578,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01597,SEG_00_PAI_MED,Moderately Active Users,paid,93,medium,0.346,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01598,SEG_01_INA_CRI,Low Activity Users,inactive,65,critical,0.035,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01599,SEG_00_PAI_LOW,Moderately Active Users,paid,99,low,0.528,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01600,SEG_01_CHU_CRI,Low Activity Users,churned,100,critical,0.055,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0028,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01601,SEG_00_TRI_MED,Moderately Active Users,trial,1,medium,0.438,moderate_active,5,late_afternoon,evening,0.486,Balanced approach,TMPL_0022,16:00,push,TMPL_0024,19:00,push,TMPL_0021,16:00,push,TMPL_0021,19:00,push,TMPL_0023,16:00,push,,,,,,,,,,,,
SYN_01602,SEG_01_TRI_HIG,Low Activity Users,trial,15,high,0.264,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01603,SEG_00_TRI_HIG,Moderately Active Users,trial,2,high,0.338,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01604,SEG_00_PAI_LOW,Moderately Active Users,paid,43,low,0.5,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01605,SEG_01_CHU_CRI,Low Activity Users,churned,39,critical,0.024,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0029,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01606,SEG_01_INA_CRI,Low Activity Users,inactive,80,critical,0.029,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01607,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.227,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01608,SEG_00_PAI_LOW,Moderately Active Users,paid,42,low,0.5,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01609,SEG_00_PAI_LOW,Moderately Active Users,paid,92,low,0.483,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01610,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.364,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0021,16:00,push,TMPL_0025,19:00,push,TMPL_0024,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01611,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.251,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01612,SEG_00_PAI_LOW,Moderately Active Users,paid,98,low,0.469,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01613,SEG_00_PAI_LOW,Moderately Active Users,paid,3,low,0.523,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01614,SEG_00_TRI_HIG,Moderately Active Users,trial,8,high,0.336,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01615,SEG_01_CHU_CRI,Low Activity Users,churned,51,critical,0.029,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01616,SEG_00_PAI_MED,Moderately Active Users,paid,59,medium,0.444,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01617,SEG_00_PAI_LOW,Moderately Active Users,paid,107,low,0.513,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01618,SEG_00_PAI_LOW,Moderately Active Users,paid,37,low,0.629,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01619,SEG_00_PAI_LOW,Moderately Active Users,paid,103,low,0.569,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0010,13:00,push,TMPL_0008,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01620,SEG_00_PAI_LOW,Moderately Active Users,paid,3,low,0.643,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01621,SEG_01_TRI_HIG,Low Activity Users,trial,162,high,0.062,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01622,SEG_01_CHU_CRI,Low Activity Users,churned,121,critical,0.07,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0030,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01623,SEG_00_PAI_LOW,Moderately Active Users,paid,52,low,0.684,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01624,SEG_00_PAI_LOW,Moderately Active Users,paid,104,low,0.503,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01625,SEG_01_CHU_CRI,Low Activity Users,churned,74,critical,0.025,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01626,SEG_00_PAI_MED,Moderately Active Users,paid,5,medium,0.436,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01627,SEG_00_PAI_LOW,Moderately Active Users,paid,122,low,0.524,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01628,SEG_00_PAI_LOW,Moderately Active Users,paid,33,low,0.543,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01629,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.234,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01630,SEG_00_PAI_MED,Moderately Active Users,paid,90,medium,0.345,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01631,SEG_00_PAI_MED,Moderately Active Users,paid,2,medium,0.383,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01632,SEG_00_TRI_MED,Moderately Active Users,trial,20,medium,0.38,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0024,16:00,push,TMPL_0024,19:00,push,TMPL_0021,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01633,SEG_00_PAI_LOW,Moderately Active Users,paid,64,low,0.52,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01634,SEG_00_PAI_LOW,Moderately Active Users,paid,61,low,0.555,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01635,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.217,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01636,SEG_00_TRI_HIG,Moderately Active Users,trial,4,high,0.205,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01637,SEG_00_PAI_LOW,Moderately Active Users,paid,77,low,0.567,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01638,SEG_01_CHU_CRI,Low Activity Users,churned,115,critical,0.08,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0029,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01639,SEG_00_PAI_MED,Moderately Active Users,paid,75,medium,0.48,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01640,SEG_01_INA_CRI,Low Activity Users,inactive,16,critical,0.008,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01641,SEG_00_TRI_HIG,Moderately Active Users,trial,6,high,0.203,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01642,SEG_00_PAI_LOW,Moderately Active Users,paid,59,low,0.519,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01643,SEG_00_TRI_HIG,Moderately Active Users,trial,38,high,0.229,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01644,SEG_00_PAI_HIG,Moderately Active Users,paid,34,high,0.253,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0002,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01645,SEG_01_INA_CRI,Low Activity Users,inactive,19,critical,0.05,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01646,SEG_00_PAI_MED,Moderately Active Users,paid,104,medium,0.325,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01647,SEG_00_PAI_LOW,Moderately Active Users,paid,121,low,0.53,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01648,SEG_01_CHU_CRI,Low Activity Users,churned,108,critical,0.023,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0027,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01649,SEG_00_PAI_MED,Moderately Active Users,paid,103,medium,0.384,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01650,SEG_01_TRI_HIG,Low Activity Users,trial,10,high,0.192,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01651,SEG_00_PAI_MED,Moderately Active Users,paid,66,medium,0.465,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
